,"last_name, first_name",player_id,player_age,pa,hit,single,double,triple,home_run,strikeout,walk,k_percent,bb_percent,slg_percent,on_base_percent,isolated_power,babip,p_earned_run,p_run,p_save,p_blown_save,p_win,p_loss,p_balk,p_era,p_total_stolen_base,p_lob,p_quality_start,p_called_strike,p_gnd_into_dp,p_hit_by_pitch,p_hit_fly,p_hit_ground,p_hit_line_drive,p_hold,p_out_fly,p_out_ground,p_out_line_drive,p_swinging_strike,xba,xslg,woba,xwoba,xbadiff,xslgdiff,wobadiff,sweet_spot_percent,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,whiff_percent,swing_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,n_fastball_formatted,fastball_avg_speed,fastball_avg_break_x,fastball_avg_break_z,ip,whip
192,"Wesneski, Hayden",669713,26.0,264.3333333333333,55.666666666666664,32.333333333333336,10.0,0.3333333333333333,13.0,59.666666666666664,19.666666666666668,22.566666666666666,6.8,0.44366666666666665,0.2896666666666667,0.21133333333333335,0.25333333333333335,30.333333333333332,34.333333333333336,0.0,0.6666666666666666,2.3333333333333335,4.666666666666667,0.3333333333333333,4.33,2.3333333333333335,44.666666666666664,2.6666666666666665,187.0,4.0,2.0,14.666666666666666,16.0,24.666666666666668,1.3333333333333333,34.0,60.333333333333336,18.333333333333332,96.0,0.24933333333333332,0.45166666666666666,0.315,0.328,-0.016999999999999998,-0.008000000000000002,-0.013,35.23333333333333,10.700000000000001,39.0,77.43253818933333,94.11092481833333,23.866666666666664,45.86666666666667,64.93333333333334,41.36666666666667,26.933333333333334,23.7,8.0,57.699999999999996,92.86666666666667,-5.966666666666666,-21.666666666666668,62.76666666666667,1.1730148709315376
193,"Blanco, Ronel",669854,30.0,367.0,66.66666666666667,38.666666666666664,13.333333333333334,1.0,13.666666666666666,88.66666666666667,38.666666666666664,23.900000000000002,10.866666666666667,0.399,0.3036666666666667,0.18200000000000002,0.24833333333333332,33.333333333333336,35.666666666666664,0.0,0.0,6.0,3.6666666666666665,0.0,3.7999999999999994,4.666666666666667,66.0,7.0,214.66666666666666,8.0,1.3333333333333333,17.0,19.333333333333332,30.0,0.0,57.0,71.33333333333333,21.666666666666668,198.33333333333334,0.22366666666666668,0.3933333333333333,0.30666666666666664,0.31033333333333335,-0.006666666666666665,0.005666666666666667,-0.0036666666666666675,29.766666666666666,9.833333333333334,33.56666666666667,76.79258892033333,93.39061943466668,31.333333333333332,49.13333333333333,59.23333333333333,36.833333333333336,32.6,23.066666666666666,7.5,38.06666666666667,93.7,-7.1000000000000005,-12.633333333333333,89.06666666666666,1.2516561928590655
194,"Kirby, George",669923,26.0,686.3333333333334,160.33333333333334,108.33333333333333,28.666666666666668,3.6666666666666665,19.666666666666668,162.66666666666666,23.666666666666668,23.933333333333334,3.6666666666666665,0.39333333333333337,0.2806666666666667,0.14566666666666667,0.3,68.33333333333333,72.0,0.0,0.0,12.333333333333334,9.666666666666666,0.3333333333333333,3.6966666666666668,16.666666666666668,111.0,17.333333333333332,415.3333333333333,12.333333333333334,6.666666666666667,32.0,55.666666666666664,72.33333333333333,0.0,90.0,160.66666666666666,39.0,286.3333333333333,0.24966666666666668,0.4043333333333334,0.29033333333333333,0.299,-0.002,-0.011000000000000001,-0.008666666666666668,32.6,8.033333333333333,40.36666666666667,79.22935441866666,94.23600075899999,24.566666666666666,52.300000000000004,66.83333333333333,43.93333333333334,25.233333333333334,23.400000000000002,7.400000000000001,58.166666666666664,96.06666666666666,-12.033333333333333,-16.733333333333334,169.06666666666666,1.0998494938079062
195,"Holderman, Colin",670059,28.0,196.0,43.666666666666664,30.333333333333332,8.333333333333334,0.3333333333333333,4.666666666666667,44.0,20.333333333333332,21.233333333333334,10.766666666666666,0.41333333333333333,0.355,0.14466666666666664,0.321,20.666666666666668,23.0,1.0,3.6666666666666665,1.0,3.6666666666666665,0.0,4.676666666666667,6.666666666666667,51.666666666666664,0.0,123.66666666666667,3.6666666666666665,3.0,7.333333333333333,18.0,18.333333333333332,16.666666666666668,17.666666666666668,44.666666666666664,9.333333333333334,84.66666666666667,0.24466666666666667,0.38666666666666666,0.33499999999999996,0.324,0.024000000000000004,0.02666666666666667,0.011000000000000001,31.5,7.166666666666667,41.63333333333333,77.406999005,94.19154660766667,26.166666666666668,46.6,62.46666666666667,48.9,20.866666666666667,22.433333333333334,7.8,63.699999999999996,95.3,-8.666666666666666,-22.433333333333334,44.1,1.5448557657461768
196,"Francis, Bowden",670102,28.0,277.3333333333333,55.666666666666664,34.0,7.666666666666667,0.3333333333333333,13.666666666666666,60.333333333333336,19.0,22.333333333333332,6.900000000000001,0.4086666666666667,0.2806666666666667,0.19066666666666665,0.23099999999999998,29.333333333333332,31.333333333333332,0.3333333333333333,0.0,3.6666666666666665,4.333333333333333,1.0,3.6933333333333334,0.6666666666666666,43.0,3.3333333333333335,173.66666666666666,5.666666666666667,4.666666666666667,15.666666666666666,14.333333333333334,25.666666666666668,0.3333333333333333,45.666666666666664,52.333333333333336,17.333333333333332,105.0,0.241,0.42300000000000004,0.29733333333333334,0.318,-0.022999999999999996,-0.014333333333333335,-0.020666666666666667,35.23333333333333,10.666666666666666,43.23333333333333,80.05458310433333,94.62072089466666,22.566666666666666,49.300000000000004,62.5,34.73333333333333,32.9,22.53333333333333,9.833333333333334,54.53333333333333,93.16666666666667,-7.033333333333334,-13.799999999999999,67.76666666666667,1.097502496295819
197,"Schreiber, John",670167,30.0,231.0,48.666666666666664,32.0,10.0,1.0,5.666666666666667,53.666666666666664,21.333333333333332,23.3,9.466666666666667,0.377,0.31866666666666665,0.13933333333333334,0.294,22.666666666666668,24.666666666666668,1.3333333333333333,3.0,3.0,2.3333333333333335,0.0,3.7733333333333334,0.3333333333333333,59.333333333333336,0.0,159.0,6.333333333333333,3.0,8.666666666666666,20.333333333333332,19.666666666666668,18.666666666666668,27.666666666666668,48.666666666666664,13.666666666666666,90.0,0.2333333333333333,0.36466666666666664,0.3053333333333333,0.3033333333333333,0.004333333333333333,0.012333333333333333,0.0019999999999999996,31.03333333333333,6.6000000000000005,38.199999999999996,77.825044277,94.10113801033333,23.166666666666668,45.833333333333336,61.43333333333334,45.300000000000004,24.3,22.0,8.4,63.76666666666667,92.3,-10.733333333333334,-27.366666666666664,53.800000000000004,1.3147321428571428
198,"Bednar, David",670280,29.0,263.3333333333333,51.0,33.666666666666664,10.666666666666666,1.3333333333333333,5.333333333333333,74.66666666666667,22.666666666666668,28.433333333333334,8.633333333333333,0.3433333333333333,0.29033333333333333,0.12566666666666668,0.2916666666666667,22.666666666666668,26.666666666666668,29.666666666666668,4.333333333333333,4.0,5.333333333333333,0.0,3.356666666666667,7.333333333333333,51.666666666666664,0.0,164.0,3.0,2.3333333333333335,8.333333333333334,19.0,23.666666666666668,2.3333333333333335,36.0,47.666666666666664,12.0,147.33333333333334,0.21033333333333334,0.355,0.27566666666666667,0.2813333333333334,0.007333333333333333,-0.011666666666666665,-0.005666666666666667,32.06666666666667,7.833333333333333,40.699999999999996,78.350084489,94.17036650166666,30.5,50.93333333333334,61.666666666666664,40.96666666666667,27.7,22.5,8.799999999999999,52.5,96.96666666666665,-8.0,-11.233333333333334,62.166666666666664,1.193804701790575
199,"Ramírez, Yohan",670990,29.0,179.66666666666666,40.333333333333336,29.0,6.666666666666667,1.0,3.6666666666666665,41.666666666666664,16.666666666666668,23.5,9.4,0.3933333333333333,0.36733333333333335,0.12966666666666668,0.33866666666666667,23.0,27.0,0.3333333333333333,1.3333333333333333,1.3333333333333333,2.6666666666666665,0.3333333333333333,5.276666666666667,3.6666666666666665,44.333333333333336,0.0,130.33333333333334,5.0,9.0,7.0,15.666666666666666,17.333333333333332,2.3333333333333335,18.333333333333332,38.333333333333336,7.666666666666667,64.66666666666667,0.24266666666666667,0.377,0.33666666666666667,0.32466666666666666,0.021,0.01633333333333333,0.011999999999999999,31.566666666666666,8.133333333333335,37.266666666666666,77.35140101533334,93.76679067833334,23.733333333333334,43.93333333333334,55.833333333333336,47.53333333333333,23.8,23.0,5.666666666666667,60.46666666666667,95.23333333333333,-14.533333333333331,-22.5,38.733333333333334,1.4722818257989652
200,"Abbott, Andrew",671096,25.0,576.3333333333334,125.0,77.0,27.0,1.0,20.0,127.66666666666667,46.333333333333336,22.46666666666667,8.266666666666667,0.4126666666666667,0.3033333333333333,0.17300000000000001,0.2793333333333334,52.333333333333336,55.666666666666664,0.0,0.0,9.333333333333334,7.666666666666667,0.3333333333333333,3.486666666666667,9.666666666666666,104.33333333333333,9.666666666666666,372.6666666666667,8.666666666666666,2.0,28.333333333333332,39.0,57.0,0.0,103.0,92.33333333333333,34.333333333333336,228.33333333333334,0.23199999999999998,0.39233333333333337,0.31033333333333335,0.3033333333333333,0.007666666666666666,0.02033333333333333,0.006999999999999999,36.03333333333333,8.833333333333334,36.56666666666667,79.11924587700001,93.638630419,24.066666666666666,48.13333333333333,61.6,32.5,33.699999999999996,23.266666666666666,10.5,51.699999999999996,92.63333333333333,8.333333333333334,-15.799999999999999,137.73333333333332,1.2556337171324385
201,"Allen, Logan",671106,25.0,548.3333333333334,132.33333333333334,84.33333333333333,28.333333333333332,1.0,18.666666666666668,106.66666666666667,50.333333333333336,19.5,9.200000000000001,0.458,0.34366666666666673,0.18466666666666667,0.3116666666666667,63.0,67.33333333333333,0.0,0.0,7.666666666666667,8.0,0.0,4.596666666666667,3.6666666666666665,102.33333333333333,6.333333333333333,368.3333333333333,14.333333333333334,3.6666666666666665,29.0,47.333333333333336,55.666666666666664,0.0,64.33333333333333,124.0,33.666666666666664,186.33333333333334,0.26033333333333336,0.4406666666666667,0.3463333333333334,0.338,0.013,0.017333333333333336,0.008333333333333333,34.333333333333336,9.366666666666667,41.0,78.36728316333334,94.62932915966667,21.933333333333334,45.666666666666664,62.833333333333336,44.166666666666664,25.133333333333336,23.266666666666666,7.433333333333333,58.36666666666667,90.0,4.666666666666667,-20.3,126.13333333333333,1.4623077905522839
202,"Bradley, Taj",671737,23.0,547.6666666666666,119.66666666666667,72.0,24.666666666666668,1.6666666666666667,21.333333333333332,136.66666666666666,47.333333333333336,25.2,8.633333333333333,0.43533333333333335,0.311,0.19099999999999998,0.2926666666666667,69.33333333333333,75.0,0.0,0.0,6.333333333333333,9.0,0.3333333333333333,4.916666666666667,4.333333333333333,85.66666666666667,8.0,307.6666666666667,10.333333333333334,2.6666666666666665,29.0,37.0,53.666666666666664,0.0,62.666666666666664,111.0,31.666666666666668,230.66666666666666,0.23766666666666666,0.4176666666666667,0.322,0.317,0.006666666666666667,0.017666666666666667,0.005,34.733333333333334,9.366666666666665,43.06666666666666,80.085118702,94.74367491599999,25.333333333333332,49.9,60.9,40.6,26.2,24.46666666666667,8.733333333333333,67.89999999999999,94.0,-2.3666666666666667,-17.066666666666666,128.13333333333333,1.3104138700320844
203,"Detmers, Reid",672282,24.0,433.6666666666667,99.0,64.33333333333333,19.0,1.3333333333333333,14.333333333333334,119.0,41.0,28.03333333333333,9.466666666666667,0.42300000000000004,0.33499999999999996,0.165,0.3383333333333334,55.666666666666664,59.0,1.0,1.6666666666666667,4.333333333333333,7.333333333333333,0.0,5.046666666666667,11.0,79.0,4.333333333333333,279.3333333333333,10.333333333333334,5.666666666666667,21.333333333333332,32.666666666666664,45.0,4.333333333333333,53.333333333333336,73.33333333333333,25.0,209.0,0.23866666666666667,0.385,0.32866666666666666,0.312,0.01933333333333333,0.038,0.016666666666666666,34.733333333333334,8.366666666666665,41.166666666666664,79.60524371566667,94.41608376933334,29.666666666666668,49.13333333333333,62.199999999999996,40.733333333333334,28.099999999999998,25.733333333333334,5.466666666666666,45.86666666666667,94.63333333333333,9.266666666666667,-13.5,99.5,1.4103300312867069
204,"Pérez, Cionel",672335,28.0,198.33333333333334,43.666666666666664,32.0,9.333333333333334,0.6666666666666666,1.6666666666666667,37.0,24.333333333333332,18.733333333333334,13.033333333333333,0.38133333333333336,0.37966666666666665,0.10866666666666665,0.337,22.666666666666668,27.0,1.6666666666666667,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,5.460000000000001,4.666666666666667,51.666666666666664,0.0,118.33333333333333,4.666666666666667,3.6666666666666665,5.0,22.666666666666668,16.0,11.0,17.666666666666668,56.666666666666664,8.666666666666666,61.0,0.22633333333333336,0.3176666666666667,0.338,0.30066666666666664,0.04633333333333334,0.06366666666666666,0.037333333333333336,23.3,3.6,40.266666666666666,78.57828346733334,94.24479177033334,22.766666666666666,45.86666666666667,61.06666666666666,59.666666666666664,18.099999999999998,18.2,4.0,60.46666666666667,96.10000000000001,11.866666666666667,-19.5,42.5,1.7142247563619992
205,"Hernández, Carlos",672578,27.0,211.0,45.333333333333336,28.666666666666668,11.0,0.6666666666666666,5.0,47.666666666666664,23.333333333333332,21.900000000000002,11.266666666666666,0.38199999999999995,0.334,0.13566666666666669,0.30133333333333334,27.333333333333332,29.666666666666668,1.3333333333333333,2.3333333333333335,0.6666666666666666,3.6666666666666665,0.6666666666666666,4.933333333333334,6.666666666666667,44.666666666666664,0.0,115.0,2.6666666666666665,1.3333333333333333,8.333333333333334,14.0,23.0,6.333333333333333,35.0,32.0,11.333333333333334,107.33333333333333,0.247,0.42133333333333334,0.31466666666666665,0.33066666666666666,-0.0006666666666666661,-0.03933333333333333,-0.016,34.1,10.233333333333334,40.63333333333333,79.21965517966667,94.12459784966666,27.53333333333333,50.46666666666667,60.63333333333333,33.03333333333333,33.6,23.333333333333332,10.066666666666668,54.63333333333333,98.23333333333333,-8.866666666666667,-11.366666666666667,47.699999999999996,1.448908039627297
206,"Zerpa, Angel",672582,24.0,232.33333333333334,57.333333333333336,38.333333333333336,12.0,0.3333333333333333,6.666666666666667,47.666666666666664,16.666666666666668,20.433333333333334,6.900000000000001,0.43,0.33033333333333337,0.158,0.32,25.333333333333332,26.0,0.0,2.0,3.3333333333333335,1.6666666666666667,0.3333333333333333,4.296666666666666,1.6666666666666667,60.333333333333336,0.0,175.66666666666666,6.333333333333333,2.6666666666666665,8.333333333333334,28.0,20.666666666666668,9.333333333333334,20.0,69.0,11.0,62.666666666666664,0.25666666666666665,0.413,0.3293333333333333,0.318,0.015333333333333332,0.016999999999999998,0.011333333333333334,29.666666666666668,7.866666666666667,44.1,79.39689299666666,94.82286744533333,17.433333333333334,45.4,62.76666666666667,57.866666666666674,18.0,19.8,4.3,61.5,95.76666666666667,13.733333333333334,-22.2,53.20000000000001,1.3836253646621905
207,"Bido, Osvaldo",674370,28.0,286.0,63.666666666666664,42.333333333333336,12.0,0.6666666666666666,8.666666666666666,59.666666666666664,27.333333333333332,21.099999999999998,9.5,0.39999999999999997,0.3403333333333333,0.147,0.299,36.333333333333336,38.666666666666664,0.3333333333333333,0.0,3.0,4.333333333333333,0.0,5.046666666666667,7.0,56.333333333333336,1.6666666666666667,174.66666666666666,5.333333333333333,7.0,13.666666666666666,16.0,33.666666666666664,0.3333333333333333,42.666666666666664,45.666666666666664,15.0,117.66666666666667,0.23666666666666666,0.37733333333333335,0.325,0.314,0.016333333333333335,0.02266666666666667,0.011000000000000001,34.233333333333334,6.833333333333333,35.0,76.89583549266666,93.50693239433333,24.7,47.4,61.36666666666667,32.4,29.8,26.166666666666668,11.6,59.0,93.7,-10.333333333333334,-18.166666666666668,64.16666666666667,1.4078694054827556
208,"Buttó, José",676130,26.0,252.33333333333334,45.333333333333336,30.666666666666668,9.333333333333334,1.0,4.333333333333333,58.333333333333336,31.0,22.833333333333332,12.333333333333334,0.3216666666666667,0.314,0.11,0.26233333333333336,22.333333333333332,23.0,1.3333333333333333,2.3333333333333335,4.333333333333333,3.3333333333333335,0.6666666666666666,3.3633333333333333,6.0,56.0,2.0,140.33333333333334,6.666666666666667,2.3333333333333335,7.333333333333333,16.666666666666668,21.0,3.3333333333333335,31.0,54.0,14.666666666666666,119.33333333333333,0.22633333333333336,0.35766666666666663,0.28633333333333333,0.3076666666666667,-0.014666666666666666,-0.036,-0.021333333333333333,28.46666666666667,6.5,40.56666666666666,78.99560169933333,94.42462823599999,29.866666666666664,45.46666666666667,57.13333333333333,43.666666666666664,25.933333333333334,22.5,7.933333333333334,52.96666666666667,94.2,-7.766666666666667,-17.066666666666666,61.0,1.2679619918425888
209,"Walker, Ryan",676254,28.0,279.0,57.0,39.333333333333336,11.333333333333334,0.6666666666666666,5.666666666666667,79.0,20.0,28.133333333333336,7.233333333333333,0.353,0.30333333333333334,0.12133333333333333,0.3113333333333333,22.333333333333332,25.333333333333332,9.333333333333334,4.0,6.666666666666667,4.666666666666667,0.6666666666666666,3.0833333333333335,4.333333333333333,60.333333333333336,0.0,229.0,5.0,6.333333333333333,11.0,15.666666666666666,30.0,11.0,26.666666666666668,65.66666666666667,12.666666666666666,125.66666666666667,0.218,0.32466666666666666,0.289,0.276,0.013666666666666666,0.028333333333333332,0.013,31.700000000000003,5.133333333333334,30.733333333333334,74.34350919366666,93.04283358933333,27.400000000000002,44.9,60.300000000000004,46.73333333333333,23.0,24.5,5.766666666666667,55.76666666666667,95.43333333333334,-15.433333333333332,-27.03333333333333,67.39999999999999,1.1725859247135844
