,"last_name, first_name",player_id,player_age,pa,hit,single,double,triple,home_run,k_percent,bb_percent,batting_avg,slg_percent,on_base_percent,isolated_power,babip,b_rbi,r_total_caught_stealing,r_total_stolen_base,b_foul,b_foul_tip,b_gnd_into_dp,b_hit_by_pitch,b_intent_walk,b_pinch_hit,b_pinch_run,b_sac_bunt,b_sac_fly,b_swinging_strike,r_run,xba,xslg,xwoba,xobp,xiso,xbadiff,xslgdiff,exit_velocity_avg,sweet_spot_percent,barrel_batted_rate,solidcontact_percent,flareburner_percent,poorlyunder_percent,poorlytopped_percent,poorlyweak_percent,hard_hit_percent,avg_best_speed,z_swing_percent,z_swing_miss_percent,oz_swing_percent,oz_swing_miss_percent,oz_contact_percent,out_zone_percent,meatball_swing_percent,meatball_percent,iz_contact_percent,in_zone_percent,edge_percent,whiff_percent,swing_percent,pull_percent,straightaway_percent,opposite_percent,f_strike_percent,groundballs_percent,flyballs_percent,linedrives_percent,popups_percent,sprint_speed
226,"Marsh, Brandon",669016,25.0,469.6666666666667,106.66666666666667,69.33333333333333,20.0,4.333333333333333,13.0,32.4,9.700000000000001,0.257,0.4203333333333334,0.33166666666666667,0.16333333333333333,0.36833333333333335,57.333333333333336,3.0,13.0,335.6666666666667,19.666666666666668,3.3333333333333335,3.0,1.0,9.666666666666666,2.0,1.6666666666666667,4.0,202.33333333333334,54.0,0.23199999999999998,0.38966666666666666,0.311,0.31233333333333335,0.158,0.024999999999999998,0.030666666666666665,90.7,39.733333333333334,8.833333333333334,9.066666666666668,28.0,21.46666666666667,29.099999999999998,3.466666666666667,44.76666666666667,100.483406004,62.53333333333333,18.53333333333333,27.0,48.43333333333334,51.56666666666666,52.46666666666667,71.16666666666667,7.2,81.46666666666665,47.53333333333333,42.86666666666667,28.03333333333333,43.86666666666667,34.96666666666667,36.03333333333333,29.0,60.23333333333333,42.800000000000004,27.733333333333334,26.5,2.966666666666667,28.53333333333333
227,"Langeliers, Shea",669127,25.0,392.3333333333333,77.0,40.0,15.666666666666666,2.3333333333333335,19.0,30.333333333333332,6.833333333333333,0.21566666666666667,0.431,0.2723333333333333,0.21533333333333335,0.264,55.0,1.3333333333333333,2.3333333333333335,264.0,15.0,9.666666666666666,3.3333333333333335,1.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3.3333333333333335,222.66666666666666,41.333333333333336,0.21633333333333335,0.4066666666666667,0.2946666666666667,0.2743333333333333,0.19033333333333333,-0.0006666666666666666,0.024333333333333332,89.73333333333333,36.333333333333336,12.0,6.2,19.433333333333334,30.733333333333334,27.46666666666667,4.133333333333333,42.333333333333336,101.02353390533334,70.93333333333334,25.266666666666666,32.43333333333333,54.5,45.5,50.93333333333334,78.26666666666667,7.633333333333333,74.73333333333333,49.06666666666666,43.56666666666666,34.666666666666664,51.333333333333336,47.96666666666667,33.36666666666667,18.633333333333336,61.73333333333333,37.233333333333334,28.46666666666667,21.733333333333334,12.566666666666668,28.3
228,"Murphy, Sean",669221,28.0,438.0,90.66666666666667,52.333333333333336,21.0,1.0,16.333333333333332,22.7,10.2,0.2313333333333333,0.4186666666666667,0.327,0.18733333333333335,0.2663333333333333,53.0,0.0,0.3333333333333333,324.3333333333333,13.0,13.0,11.333333333333334,1.0,0.3333333333333333,0.0,0.0,2.3333333333333335,188.0,50.333333333333336,0.24766666666666667,0.4583333333333333,0.349,0.3426666666666667,0.21066666666666667,-0.016333333333333335,-0.03966666666666666,89.39999999999999,32.833333333333336,12.066666666666668,5.633333333333333,21.5,23.333333333333332,33.300000000000004,4.166666666666667,41.23333333333333,101.36821482166665,67.66666666666667,19.166666666666668,26.8,43.6,56.4,50.5,77.96666666666665,7.6000000000000005,80.83333333333333,49.5,42.93333333333334,26.099999999999998,46.93333333333334,46.199999999999996,34.1,19.7,63.1,45.6,25.633333333333336,22.46666666666667,6.266666666666667,25.766666666666666
229,"Senzel, Nick",669222,28.0,339.0,67.66666666666667,48.0,11.333333333333334,0.0,8.333333333333334,21.099999999999998,8.5,0.22066666666666668,0.3453333333333333,0.292,0.12466666666666666,0.259,28.333333333333332,3.3333333333333335,5.0,219.66666666666666,10.666666666666666,7.333333333333333,2.3333333333333335,0.3333333333333333,8.333333333333334,1.6666666666666667,1.0,1.0,114.0,39.666666666666664,0.241,0.35833333333333334,0.2976666666666667,0.311,0.11699999999999999,-0.02033333333333333,-0.013,86.2,34.300000000000004,4.6000000000000005,5.066666666666666,26.96666666666667,27.03333333333333,29.666666666666668,6.099999999999999,31.566666666666666,97.22380840666666,68.53333333333333,15.266666666666666,26.266666666666666,42.333333333333336,57.666666666666664,48.63333333333333,79.63333333333334,8.166666666666666,84.73333333333333,51.36666666666667,43.46666666666667,22.433333333333334,48.06666666666666,39.4,36.0,24.599999999999998,65.9,43.56666666666666,24.666666666666668,23.566666666666666,8.2,28.099999999999998
230,"Edman, Tommy",669242,28.0,437.0,101.66666666666667,67.66666666666667,20.333333333333332,3.0,10.666666666666666,17.7,7.033333333333334,0.25,0.4053333333333333,0.30833333333333335,0.15533333333333332,0.28,41.333333333333336,2.3333333333333335,21.666666666666668,256.6666666666667,12.333333333333334,7.0,4.333333333333333,1.0,2.0,0.6666666666666666,1.3333333333333333,2.3333333333333335,118.0,61.333333333333336,0.24566666666666667,0.36233333333333334,0.2956666666666667,0.30533333333333335,0.11666666666666665,0.004333333333333334,0.043000000000000003,88.43333333333332,30.333333333333332,4.933333333333334,5.3999999999999995,24.599999999999998,23.900000000000002,37.1,3.6333333333333333,37.23333333333333,98.46020862233333,64.13333333333334,11.5,28.333333333333332,40.300000000000004,59.699999999999996,49.96666666666667,73.66666666666667,7.900000000000001,88.5,50.03333333333333,43.333333333333336,20.233333333333334,46.300000000000004,39.166666666666664,36.06666666666667,24.733333333333334,61.36666666666667,48.699999999999996,23.266666666666666,21.433333333333334,6.533333333333334,28.46666666666667
231,"Smith, Will",669257,28.0,558.6666666666666,123.66666666666667,76.66666666666667,23.666666666666668,2.3333333333333335,21.0,17.333333333333332,10.166666666666666,0.25633333333333336,0.44533333333333336,0.34299999999999997,0.18899999999999997,0.2753333333333334,79.33333333333333,0.3333333333333333,1.6666666666666667,436.0,24.666666666666668,9.0,11.333333333333334,4.0,0.6666666666666666,0.0,0.0,8.0,173.66666666666666,75.0,0.25066666666666665,0.44799999999999995,0.3433333333333333,0.3413333333333333,0.19733333333333333,0.005666666666666667,-0.0026666666666666666,89.53333333333335,37.53333333333333,9.266666666666667,8.299999999999999,23.433333333333334,31.7,24.666666666666668,2.4,42.199999999999996,99.57616290166668,66.03333333333335,15.933333333333332,24.2,30.3,69.7,50.666666666666664,76.96666666666667,7.7,84.06666666666666,49.333333333333336,42.76666666666667,19.900000000000002,44.833333333333336,34.43333333333333,38.233333333333334,27.333333333333332,59.93333333333334,34.06666666666667,36.666666666666664,23.900000000000002,5.3999999999999995,27.366666666666664
232,"Suwinski, Jack",669261,24.0,394.3333333333333,70.33333333333333,38.333333333333336,13.333333333333334,0.6666666666666666,18.0,30.433333333333337,11.566666666666668,0.20266666666666666,0.39633333333333337,0.30033333333333334,0.19366666666666665,0.25233333333333335,46.0,1.6666666666666667,8.666666666666666,267.0,19.666666666666668,3.3333333333333335,3.6666666666666665,1.6666666666666667,8.333333333333334,2.0,0.3333333333333333,2.6666666666666665,177.66666666666666,45.666666666666664,0.214,0.4053333333333333,0.315,0.31233333333333335,0.19133333333333333,-0.011333333333333334,-0.009,89.23333333333333,29.766666666666666,12.233333333333334,6.566666666666666,20.133333333333333,28.03333333333333,27.366666666666664,5.033333333333333,40.666666666666664,101.08292200133333,63.23333333333333,20.233333333333334,21.866666666666664,56.833333333333336,43.166666666666664,49.199999999999996,80.03333333333335,7.166666666666667,79.76666666666667,50.800000000000004,44.800000000000004,29.366666666666664,42.9,42.46666666666667,34.76666666666667,22.733333333333334,58.46666666666666,39.26666666666667,30.366666666666664,20.866666666666667,9.5,28.5
233,"Espinal, Santiago",669289,28.0,378.6666666666667,88.33333333333333,65.33333333333333,17.0,0.0,6.0,13.933333333333332,6.833333333333333,0.25366666666666665,0.35366666666666663,0.309,0.09999999999999999,0.2833333333333333,40.333333333333336,2.6666666666666665,6.333333333333333,276.3333333333333,11.0,8.0,2.3333333333333335,1.0,9.333333333333334,0.6666666666666666,2.3333333333333335,2.6666666666666665,91.66666666666667,37.666666666666664,0.259,0.3426666666666667,0.2933333333333333,0.315,0.08366666666666667,-0.005333333333333333,0.011000000000000001,86.33333333333333,33.93333333333333,2.1,4.3,27.8,27.866666666666664,33.333333333333336,4.666666666666667,28.400000000000002,96.01021854833334,66.53333333333333,10.633333333333333,26.3,29.566666666666666,70.43333333333334,49.9,76.7,7.633333333333333,89.36666666666667,50.1,42.06666666666667,16.0,46.46666666666667,38.43333333333334,34.833333333333336,26.766666666666666,59.6,42.43333333333334,22.566666666666666,27.666666666666668,7.333333333333333,27.066666666666666
234,"Miranda, Jose",669304,25.0,354.6666666666667,87.66666666666667,58.333333333333336,19.0,1.3333333333333333,9.0,16.666666666666668,5.3,0.25433333333333336,0.38999999999999996,0.30333333333333334,0.13566666666666669,0.2866666666666667,42.666666666666664,1.0,1.0,243.33333333333334,13.333333333333334,13.333333333333334,5.666666666666667,0.3333333333333333,6.0,0.3333333333333333,0.0,1.6666666666666667,138.0,33.666666666666664,0.251,0.38433333333333336,0.301,0.3013333333333333,0.133,0.0033333333333333327,0.0056666666666666645,88.7,32.6,5.433333333333334,6.6000000000000005,25.03333333333333,26.833333333333332,33.6,2.3666666666666667,39.53333333333333,99.12322462233332,72.13333333333334,15.200000000000001,34.4,40.03333333333333,59.96666666666667,53.800000000000004,75.63333333333333,7.033333333333334,84.8,46.199999999999996,40.13333333333333,24.0,51.833333333333336,41.699999999999996,35.93333333333333,22.333333333333332,63.26666666666667,43.4,23.433333333333334,24.666666666666668,8.5,26.233333333333334
235,"Gorman, Nolan",669357,23.0,393.0,78.0,43.0,15.0,0.0,20.0,34.13333333333333,9.6,0.22166666666666668,0.4326666666666667,0.2996666666666667,0.211,0.292,53.666666666666664,1.0,4.666666666666667,291.6666666666667,21.666666666666668,3.0,2.0,0.6666666666666666,7.0,0.0,0.0,1.3333333333333333,252.33333333333334,48.333333333333336,0.22699999999999998,0.467,0.333,0.30533333333333335,0.24033333333333332,-0.005333333333333333,-0.034333333333333334,89.56666666666666,41.93333333333333,15.866666666666665,8.033333333333333,22.7,29.866666666666664,19.666666666666668,3.533333333333333,43.46666666666667,101.14741605033333,72.86666666666667,27.53333333333333,29.7,56.03333333333333,43.96666666666667,52.06666666666666,85.60000000000001,6.566666666666666,72.46666666666667,47.93333333333334,43.366666666666674,36.26666666666667,50.36666666666667,40.766666666666666,36.4,22.833333333333332,63.199999999999996,29.2,38.56666666666666,24.46666666666667,7.766666666666666,26.566666666666666
236,"Burger, Jake",669394,27.0,434.0,99.66666666666667,55.0,20.0,1.0,23.666666666666668,28.03333333333333,5.6000000000000005,0.25,0.47866666666666663,0.304,0.22866666666666666,0.3,60.666666666666664,0.6666666666666666,0.6666666666666666,292.6666666666667,16.666666666666668,7.333333333333333,8.0,1.0,2.0,0.3333333333333333,0.3333333333333333,3.0,249.33333333333334,53.0,0.25033333333333335,0.48266666666666663,0.3383333333333334,0.3056666666666667,0.23266666666666666,-0.00033333333333333305,-0.004,91.3,33.03333333333333,14.633333333333333,6.8999999999999995,20.766666666666666,23.2,29.833333333333332,3.9333333333333336,46.46666666666667,103.76090798933335,71.43333333333334,21.166666666666668,37.199999999999996,54.0,46.0,52.63333333333333,83.46666666666667,7.166666666666667,78.83333333333333,47.36666666666667,42.199999999999996,33.199999999999996,53.4,42.86666666666667,37.0,20.133333333333333,65.36666666666666,43.300000000000004,26.96666666666667,22.333333333333332,7.433333333333334,27.866666666666664
237,"Allen, Nick",669397,24.0,253.33333333333334,48.666666666666664,38.0,7.0,0.6666666666666666,3.0,18.133333333333336,5.266666666666667,0.20099999999999998,0.27499999999999997,0.245,0.074,0.238,14.333333333333334,1.0,2.6666666666666665,158.66666666666666,6.666666666666667,4.333333333333333,0.6666666666666666,0.0,8.666666666666666,3.3333333333333335,5.0,1.0,83.66666666666667,22.0,0.21133333333333335,0.26699999999999996,0.2363333333333333,0.256,0.055999999999999994,-0.010333333333333333,0.008,84.36666666666667,26.666666666666668,1.2333333333333334,2.4,20.566666666666666,24.133333333333336,42.4,9.066666666666666,22.133333333333336,94.62202734333334,69.33333333333333,12.366666666666667,29.566666666666666,41.4,58.6,47.13333333333333,74.23333333333333,7.233333333333333,87.63333333333333,52.86666666666667,43.53333333333333,20.433333333333334,50.53333333333333,29.2,38.800000000000004,32.0,65.43333333333334,55.333333333333336,17.366666666666667,19.166666666666668,8.133333333333333,27.733333333333334
238,"Smith, Josh",669701,25.0,359.0,71.0,49.0,14.333333333333334,0.6666666666666666,7.0,21.3,9.9,0.21333333333333335,0.3236666666666667,0.316,0.11033333333333332,0.259,31.0,1.6666666666666667,5.333333333333333,257.0,15.333333333333334,3.3333333333333335,11.333333333333334,0.3333333333333333,6.666666666666667,3.0,2.0,2.3333333333333335,119.33333333333333,39.666666666666664,0.22566666666666668,0.3516666666666666,0.307,0.3276666666666667,0.12633333333333333,-0.012333333333333333,-0.027999999999999997,87.76666666666667,33.0,5.533333333333334,6.266666666666667,24.53333333333333,30.566666666666666,27.7,5.233333333333333,34.03333333333333,97.95265646,63.5,15.5,23.066666666666666,41.03333333333333,58.96666666666667,49.46666666666666,72.3,7.933333333333334,84.5,50.53333333333334,43.5,22.166666666666668,43.5,40.9,36.53333333333333,22.599999999999998,60.53333333333333,40.699999999999996,29.133333333333336,23.03333333333333,7.166666666666667,28.099999999999998
239,"Hays, Austin",669720,27.0,467.6666666666667,112.33333333333333,69.0,29.666666666666668,1.3333333333333333,12.333333333333334,22.53333333333333,5.333333333333333,0.26,0.4176666666666667,0.3113333333333333,0.15766666666666665,0.3173333333333333,49.0,2.3333333333333335,3.0,281.0,14.666666666666666,8.0,7.0,0.6666666666666666,4.333333333333333,1.3333333333333333,0.3333333333333333,3.3333333333333335,196.33333333333334,56.0,0.23866666666666667,0.3853333333333333,0.298,0.293,0.14666666666666667,0.021333333333333333,0.03233333333333333,88.66666666666667,31.166666666666668,6.933333333333334,7.5,22.633333333333336,26.866666666666664,32.699999999999996,2.9333333333333336,39.333333333333336,99.95871092733334,68.03333333333333,15.933333333333332,34.333333333333336,47.666666666666664,52.333333333333336,51.76666666666667,72.76666666666667,8.233333333333333,84.06666666666666,48.23333333333333,42.1,27.0,50.666666666666664,40.833333333333336,36.666666666666664,22.5,65.39999999999999,42.699999999999996,25.933333333333334,23.0,8.366666666666667,27.433333333333334
240,"Call, Alex",669743,28.0,227.66666666666666,45.333333333333336,30.666666666666668,8.666666666666666,0.6666666666666666,5.333333333333333,19.166666666666668,11.4,0.26,0.4146666666666667,0.35600000000000004,0.15466666666666665,0.3036666666666667,21.666666666666668,4.0,5.666666666666667,160.0,6.666666666666667,1.6666666666666667,3.3333333333333335,0.0,5.666666666666667,3.0,1.0,0.6666666666666666,67.66666666666667,25.333333333333332,0.221,0.32966666666666666,0.29633333333333334,0.3216666666666667,0.10833333333333334,0.039,0.085,87.03333333333335,29.666666666666668,3.8333333333333335,5.766666666666667,24.3,32.266666666666666,29.566666666666663,4.233333333333333,31.2,96.92810733433333,62.9,15.233333333333334,21.8,36.9,63.1,49.23333333333333,70.2,7.433333333333333,84.76666666666667,50.76666666666667,41.699999999999996,20.733333333333334,42.699999999999996,44.76666666666667,32.53333333333333,22.633333333333336,62.56666666666666,40.833333333333336,28.7,21.366666666666664,9.133333333333333,28.400000000000002
241,"Toglia, Michael",669911,24.0,243.33333333333334,44.666666666666664,23.666666666666668,9.0,1.6666666666666667,10.333333333333334,33.9,8.633333333333333,0.19899999999999998,0.37266666666666665,0.27,0.17366666666666666,0.2753333333333334,25.333333333333332,1.0,4.0,159.0,9.333333333333334,4.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,1.0,143.0,30.0,0.22166666666666668,0.37399999999999994,0.2916666666666667,0.2906666666666667,0.15266666666666667,-0.02266666666666667,-0.0013333333333333346,89.89999999999999,34.63333333333333,10.1,6.433333333333334,28.399999999999995,26.7,24.566666666666666,3.8666666666666667,44.833333333333336,101.171278114,68.16666666666667,22.433333333333334,28.566666666666666,64.83333333333333,35.166666666666664,52.03333333333333,83.10000000000001,6.1000000000000005,77.56666666666666,47.96666666666667,43.73333333333333,35.833333333333336,47.53333333333333,42.5,33.766666666666666,23.8,64.60000000000001,37.53333333333333,32.0,25.633333333333336,4.8999999999999995,27.900000000000002
